1.0861,-109.08+104.72j
1.0854,-138.8+104.72j
1.0847,-137.33
1.084,-95.358+104.72j
1.0833,-93.817
1.0826,-115.86+104.72j
1.0818,-173.73
1.0811,-194.86+104.72j
1.0804,-129.87
1.0797,-82.852
1.079,-102.49+104.72j
1.0783,-149.41
1.0776,-100.93
1.0769,-201.99+104.72j
1.0762,-185.01
1.0755,-112.7
1.0748,-155.5
1.0741,-105.28
1.0734,-145.11+104.72j
1.0727,-118.76
1.0719,-105.69
1.0712,-127.22
1.0706,-104.53
1.0699,-117.26
1.0692,-99.28
1.0685,-118
1.0678,-100.43
1.0671,-80.404
1.0664,-107.52
1.0657,-96.259
1.065,-104.07
1.0643,-96.964
1.0636,-104.31
1.0629,-134.19
1.0622,-98.508
1.0615,-94.337
1.0609,-96.638
1.0602,-99.408
1.0595,-106.76
1.0588,-104.61
1.0581,-101.89
1.0574,-99.263
1.0568,-95.09
1.0561,-93.698
1.0554,-97.87
1.0547,-83.499
1.054,-91.412
1.0534,-92.507
1.0527,-94.702
1.052,-87.608
1.0513,-86.647
1.0507,-82.744
1.05,-85.604
1.0493,-82.263
1.0487,-79.997
1.048,-85.249
1.0473,-81.726
1.0466,-80.291
1.046,-78.413
1.0453,-77.008
1.0446,-76.393
1.044,-75.951
1.0433,-74.663
1.0427,-71.318
1.042,-71.425
1.0413,-69.999
1.0407,-69.694
1.04,-69.08
1.0393,-66.118
1.0387,-66.026
1.038,-64.046
1.0374,-63.74
1.0367,-62.858
1.0361,-61.29
1.0354,-60.09
1.0348,-59.911
1.0341,-58.626
1.0335,-57.556
1.0328,-56.285
1.0322,-55.86
1.0315,-54.637
1.0309,-54.176
1.0302,-53.443
1.0296,-52.571
1.0289,-51.366
1.0283,-50.769
1.0276,-50.413
1.027,-49.734
1.0263,-49.187
1.0257,-48.387
1.0251,-48.133
1.0244,-47.323
1.0238,-46.677
1.0231,-46.413
1.0225,-45.57
1.0219,-45.418
1.0212,-44.851
1.0206,-44.57
1.02,-44.429
1.0193,-43.362
1.0187,-43.179
1.0181,-42.879
1.0174,-42.804
1.0168,-42.281
1.0162,-41.933
1.0155,-41.709
1.0149,-41.191
1.0143,-40.862
1.0137,-40.532
1.013,-40.457
1.0124,-39.974
1.0118,-39.709
1.0112,-39.612
1.0105,-39.315
1.0099,-39.063
1.0093,-38.98
1.0087,-38.853
1.0081,-38.659
1.0074,-38.359
1.0068,-38.424
1.0062,-37.997
1.0056,-38.068
1.005,-37.922
1.0043,-37.698
1.0037,-37.52
1.0031,-37.516
1.0025,-37.386
1.0019,-37.324
1.0013,-37.068
1.0007,-37.258
1.0001,-37.189
0.99945,-37.344
0.99885,-37.117
0.99824,-37.077
0.99763,-37.099
0.99702,-37.022
0.99642,-37.065
0.99581,-37.195
0.99521,-37.286
0.99461,-37.067
0.994,-37.205
0.9934,-37.304
0.9928,-37.286
0.9922,-37.449
0.9916,-37.365
0.991,-37.45
0.9904,-37.477
0.98981,-37.574
0.98921,-37.579
0.98861,-37.804
0.98802,-37.662
0.98742,-38.086
0.98683,-37.991
0.98624,-38.177
0.98564,-38.224
0.98505,-38.213
0.98446,-38.201
0.98387,-38.419
0.98328,-38.223
0.98269,-38.462
0.9821,-38.753
0.98151,-38.64
0.98093,-38.491
0.98034,-38.496
0.97976,-38.564
0.97917,-38.516
0.97859,-38.434
0.978,-38.438
0.97742,-38.19
0.97684,-38.439
0.97626,-38.184
0.97568,-38.105
0.9751,-38.014
0.97452,-37.711
