1.0861,-38.603+104.72j
1.0854,-46.387+104.72j
1.0847,-49.309+104.72j
1.084,-46.642+104.72j
1.0833,-36.066+104.72j
1.0826,-80.798+104.72j
1.0818,-55.508+104.72j
1.0811,-43.04+104.72j
1.0804,-49.963+104.72j
1.0797,-70.808+104.72j
1.079,-58.832+104.72j
1.0783,-65.465+104.72j
1.0776,-61.5+104.72j
1.0769,-73.983+104.72j
1.0762,-92.679+104.72j
1.0755,-139.83+104.72j
1.0748,-72.031+104.72j
1.0741,-66.751+104.72j
1.0734,-55.089+104.72j
1.0727,-80.229+104.72j
1.0719,-90.668+104.72j
1.0712,-65.086+104.72j
1.0706,-83.692+104.72j
1.0699,-105.42+104.72j
1.0692,-87.414+104.72j
1.0685,-96.926+104.72j
1.0678,-81.228+104.72j
1.0671,-82.962+104.72j
1.0664,-84.997+104.72j
1.0657,-142.16+104.72j
1.065,-97.528+104.72j
1.0643,-89.454+104.72j
1.0636,-97.859+104.72j
1.0629,-117.76+104.72j
1.0622,-105.93+104.72j
1.0615,-89.426+104.72j
1.0609,-84.236+104.72j
1.0602,-122.08+104.72j
1.0595,-90.151+104.72j
1.0588,-109.65+104.72j
1.0581,-153.75+104.72j
1.0574,-155.02+104.72j
1.0568,-205.08
1.0561,-166.03+104.72j
1.0554,-146.51
1.0547,-144.74
1.054,-137.07
1.0534,-165.67
1.0527,-143.63
1.052,-141.21
1.0513,-144.89
1.0507,-197.94
1.05,-140.93
1.0493,-149.8
1.0487,-128.71
1.048,-123.44
1.0473,-129.88
1.0466,-116.96
1.046,-113.7
1.0453,-111.9
1.0446,-112.73
1.044,-101.8
1.0433,-107.3
1.0427,-98.532
1.042,-94.55
1.0413,-98.333
1.0407,-100.31
1.04,-92.396
1.0393,-94.193
1.0387,-91.159
1.038,-89.633
1.0374,-86.808
1.0367,-82.907
1.0361,-84.243
1.0354,-81.339
1.0348,-79.92
1.0341,-80.606
1.0335,-78.061
1.0328,-77.906
1.0322,-74.792
1.0315,-74.84
1.0309,-73.482
1.0302,-72.276
1.0296,-70.84
1.0289,-70.995
1.0283,-70.168
1.0276,-68.625
1.027,-67.69
1.0263,-68.094
1.0257,-65.849
1.0251,-66.448
1.0244,-64.512
1.0238,-64.582
1.0231,-64.269
1.0225,-63.316
1.0219,-62.717
1.0212,-62.104
1.0206,-60.906
1.02,-61.058
1.0193,-60.815
1.0187,-60.1
1.0181,-59.48
1.0174,-58.967
1.0168,-58.695
1.0162,-58.628
1.0155,-58.184
1.0149,-57.73
1.0143,-57.116
1.0137,-57.219
1.013,-57.184
1.0124,-57.033
1.0118,-57.334
1.0112,-56.758
1.0105,-56.417
1.0099,-56.536
1.0093,-56.759
1.0087,-56.568
1.0081,-56.288
1.0074,-55.997
1.0068,-56.615
1.0062,-56.529
1.0056,-56.569
1.005,-57.025
1.0043,-57.471
1.0037,-57.14
1.0031,-57.566
1.0025,-57.601
1.0019,-57.831
1.0013,-58.333
1.0007,-58.344
1.0001,-59.695
0.99945,-59.09
0.99885,-60.296
0.99824,-60.268
0.99763,-60.74
0.99702,-61.479
0.99642,-61.617
0.99581,-62.254
0.99521,-63.157
0.99461,-63.805
0.994,-64.219
0.9934,-65.495
0.9928,-65.387
0.9922,-66.508
0.9916,-66.933
0.991,-67.602
0.9904,-68.726
0.98981,-70.139
0.98921,-70.779
0.98861,-71.3
0.98802,-73.393
0.98742,-73.699
0.98683,-74.613
0.98624,-74.886
0.98564,-78.058
0.98505,-78.366
0.98446,-79.486
0.98387,-80.094
0.98328,-81.084
0.98269,-83.206
0.9821,-84.979
0.98151,-84.383
0.98093,-84.954
0.98034,-87.101
0.97976,-87.502
0.97917,-89.021
0.97859,-90.158
0.978,-89.983
0.97742,-91.13
0.97684,-91.43
0.97626,-92.47
0.97568,-91.826
0.9751,-91.451
0.97452,-90.399
0.97394,-92.111
0.97336,-90.468
0.97278,-89.43
0.97221,-88.483
0.97163,-88.539
0.97106,-86.867
0.97048,-84.823
0.96991,-83.392
0.96933,-81.406
0.96876,-79.114
0.96819,-77.362
0.96762,-74.631
0.96705,-73.59
0.96648,-70.899
0.96591,-68.345
0.96534,-66.462
0.96477,-63.563
0.96421,-61.302
0.96364,-58.775
0.96307,-56.414
0.96251,-54.026
0.96195,-51.247
0.96138,-48.917
0.96138,-47.895
0.96082,-45.24
0.96026,-43.282
0.95969,-41.017
0.95913,-38.691
0.95857,-36.54
0.95801,-34.402
0.95745,-32.347
0.95689,-30.505
0.95634,-28.493
0.95578,-26.825
0.95522,-24.92
0.95467,-23.281
0.95411,-21.686
