1.0861,-32.278+104.72j
1.0854,6.3921+104.72j
1.0847,5.7185+104.72j
1.084,-25.249+104.72j
1.0833,-31.516+104.72j
1.0826,-24.497+104.72j
1.0818,-29.292+104.72j
1.0811,-25.022+104.72j
1.0804,-41.443+104.72j
1.0797,-39.603+104.72j
1.079,-39.487+104.72j
1.0783,-51.568+104.72j
1.0776,-35.752+104.72j
1.0769,-54.441+104.72j
1.0762,-41.232+104.72j
1.0755,-52.314+104.72j
1.0748,-61.743+104.72j
1.0741,-61.164+104.72j
1.0734,-66.628+104.72j
1.0727,-75.358+104.72j
1.0719,-73.005+104.72j
1.0712,-75.83+104.72j
1.0706,-81.73+104.72j
1.0699,-78.979+104.72j
1.0692,-98.875+104.72j
1.0685,-75.275+104.72j
1.0678,-83.595+104.72j
1.0671,-101.78+104.72j
1.0664,-92.733+104.72j
1.0657,-88.177+104.72j
1.065,-96.238+104.72j
1.0643,-107.37+104.72j
1.0636,-122.97+104.72j
1.0629,-100.37+104.72j
1.0622,-112.25+104.72j
1.0615,-127.65+104.72j
1.0609,-111.52+104.72j
1.0602,-129.67+104.72j
1.0595,-118.63+104.72j
1.0588,-168.43+104.72j
1.0581,-236.65
1.0574,-186.89+104.72j
1.0568,-149.07
1.0561,-150.66
1.0554,-223.43+104.72j
1.0547,-153.83
1.054,-182.76
1.0534,-128.13
1.0527,-120.42
1.052,-133.61
1.0513,-130.91
1.0507,-123.11
1.05,-115.57
1.0493,-115.25
1.0487,-121.2
1.048,-124.06
1.0473,-114.11
1.0466,-103.93
1.046,-110.79
1.0453,-110.07
1.0446,-103.43
1.044,-104.39
1.0433,-103.46
1.0427,-98.167
1.042,-98.97
1.0413,-95.019
1.0407,-96.372
1.04,-91.541
1.0393,-91.227
1.0387,-90.74
1.038,-91.699
1.0374,-87.532
1.0367,-86.364
1.0361,-89.208
1.0354,-87.136
1.0348,-85.085
1.0341,-83.782
1.0335,-81.491
1.0328,-81.462
1.0322,-79.922
1.0315,-80.207
1.0309,-78.391
1.0302,-77.445
1.0296,-76.578
1.0289,-75.519
1.0283,-74.891
1.0276,-73.725
1.027,-72.514
1.0263,-71.756
1.0257,-71.242
1.0251,-70.174
1.0244,-69.62
1.0238,-68.83
1.0231,-68.17
1.0225,-66.354
1.0219,-66.782
1.0212,-65.538
1.0206,-64.315
1.02,-63.22
1.0193,-62.78
1.0187,-62.642
1.0181,-61.745
1.0174,-60.836
1.0168,-60.219
1.0162,-59.548
1.0155,-58.929
1.0149,-58.649
1.0143,-57.776
1.0137,-57.153
1.013,-56.504
1.0124,-55.94
1.0118,-55.433
1.0112,-54.594
1.0105,-54.052
1.0099,-53.751
1.0093,-53.078
1.0087,-52.67
1.0081,-52.126
1.0074,-51.594
1.0068,-51.493
1.0062,-50.908
1.0056,-50.57
1.005,-50.064
1.0043,-49.653
1.0037,-49.352
1.0031,-48.844
1.0025,-48.426
1.0019,-48.19
1.0013,-47.657
1.0007,-47.551
1.0001,-47.315
0.99945,-47.186
0.99885,-46.66
0.99824,-46.395
0.99763,-46.204
0.99702,-46.051
0.99642,-45.594
0.99581,-45.577
0.99521,-45.192
0.99461,-45.002
0.994,-44.822
0.9934,-44.814
0.9928,-44.588
0.9922,-44.654
0.9916,-44.289
