1.0413,-133.62+104.72j
1.0407,-79.441+104.72j
1.04,-84.863+104.72j
1.0393,-88.895+104.72j
1.0387,-96.486+104.72j
1.038,-87.778+104.72j
1.0374,-107.31+104.72j
1.0367,-89.019+104.72j
1.0361,-85.966+104.72j
1.0354,-117.69+104.72j
1.0348,-103.07+104.72j
1.0341,-86.631+104.72j
1.0335,-193.65
1.0328,-97.093+104.72j
1.0322,-118.88+104.72j
1.0315,-152.77+104.72j
1.0309,-152.02
1.0302,-153.9+104.72j
1.0296,-128.35+104.72j
1.0289,-131.38+104.72j
1.0283,-131.95
1.0276,-129.77+104.72j
1.027,-127.94
1.0263,-140.75
1.0257,-150.39
1.0251,-226.84+104.72j
1.0244,-209.48
1.0238,-120.52
1.0231,-110.58
1.0225,-135.11
1.0219,-101.63
1.0212,-109.46
1.0206,-113.15
1.02,-103.27
1.0193,-133.24
1.0187,-106.14
1.0181,-128.75
1.0174,-112.42
1.0168,-103.43
1.0162,-112.53
1.0155,-100.63
1.0149,-104.43
1.0143,-93.401
1.0137,-100.09
1.013,-102.24
1.0124,-98.495
1.0118,-92.799
1.0112,-94.832
1.0105,-96.599
1.0099,-94.936
1.0093,-85.902
1.0087,-86.223
1.0081,-89.41
1.0074,-89.117
1.0068,-83.263
1.0062,-81.407
1.0056,-82.204
1.005,-82.061
1.0043,-80.688
1.0037,-81.296
1.0031,-77.754
1.0025,-77.32
1.0019,-77.694
1.0013,-76.832
1.0007,-74.966
1.0001,-74.354
0.99945,-74.213
0.99885,-72.7
0.99824,-71.258
0.99763,-72.206
0.99702,-70.98
0.99642,-70.304
0.99581,-68.29
0.99521,-69.204
0.99461,-66.649
0.994,-65.756
0.9934,-65.623
0.9928,-65.364
0.9922,-65.884
0.9916,-63.249
0.991,-63.338
0.9904,-62.171
0.98981,-62
0.98921,-61.303
0.98861,-60.676
0.98802,-60.366
0.98742,-59.046
0.98683,-59.023
0.98624,-58.094
0.98564,-57.183
0.98505,-57.191
0.98446,-56.958
0.98387,-55.712
0.98328,-55.817
0.98269,-55.441
0.9821,-54.189
0.98151,-53.782
0.98093,-54.043
0.98034,-53.405
0.97976,-52.551
0.97917,-51.887
0.97859,-51.567
0.978,-51.868
0.97742,-51.411
0.97684,-50.692
0.97626,-50.461
0.97568,-50.18
0.9751,-49.061
0.97452,-49.229
0.97394,-48.816
0.97336,-48.775
0.97278,-48.212
0.97221,-48.055
0.97163,-47.799
0.97106,-47.354
0.97048,-47.494
0.96991,-46.856
0.96933,-47.084
0.96876,-46.581
0.96819,-46.217
0.96762,-45.853
0.96705,-46.06
0.96648,-45.974
0.96591,-45.813
0.96534,-45.447
0.96477,-45.123
0.96421,-45.089
0.96364,-44.669
0.96307,-44.964
0.96251,-45.08
0.96195,-44.616
0.96138,-44.677
0.96082,-44.494
0.96026,-44.451
0.95969,-44.11
0.95913,-44.302
0.95857,-44.505
0.95801,-44.488
0.95745,-44.252
0.95689,-44.365
0.95634,-44.474
0.95578,-44.547
0.95522,-44.217
0.95467,-44.557
0.95411,-44.441
0.95356,-44.545
0.953,-44.692
0.95245,-44.855
0.9519,-44.587
0.95135,-44.704
0.95079,-44.721
0.95024,-44.931
0.94969,-44.84
0.94914,-45.116
0.94859,-44.795
0.94805,-45.061
0.9475,-45.046
0.94695,-45.464
0.94641,-44.933
0.94586,-45.425
0.94531,-45.27
0.94477,-45.336
0.94423,-45.204
0.94368,-45.318
0.94314,-45.43
0.9426,-45.33
0.94206,-45.112
0.94152,-45.19
0.94098,-44.89
0.94044,-44.944
0.9399,-45.027
0.93936,-44.505
0.93882,-44.349
0.93829,-44.313
0.93775,-43.966
0.93721,-44.021
0.93668,-43.697
0.93614,-43.494
0.93561,-42.86
0.93508,-42.76
0.93454,-42.344
0.93401,-41.93
0.93348,-41.494
0.93295,-41.209
0.93242,-40.599
0.93189,-40.256
0.93136,-39.695
0.93083,-39.258
0.9303,-38.739
0.92978,-38.232
0.92925,-37.629
0.92872,-37.08
0.9282,-36.608
0.92767,-36.149
0.92715,-35.359
