1.0413,-101.67+104.72j
1.0407,-160.22
1.04,-160.04
1.0393,-151.88
1.0387,-129.64
1.0374,-163.01+104.72j
1.0367,-146.4+104.72j
1.0361,-115.04+104.72j
1.0354,-114.96+104.72j
1.0348,-121.09+104.72j
1.0341,-138.41+104.72j
1.0335,-121.03+104.72j
1.0328,-135.56
1.0322,-111+104.72j
1.0315,-152.08+104.72j
1.0309,-138.43+104.72j
1.0302,-1127.6+104.72j
1.0296,-126.52
1.0289,-188.18
1.0283,-119.91
1.0276,-211.75+104.72j
1.027,-177.6
1.0263,-138.89
1.0257,-126.59
1.0251,-158.55
1.0244,-129.22
1.0238,-141.27
1.0231,-120.77
1.0225,-117.19
1.0219,-117
1.0212,-136.92
1.0206,-131.78
1.02,-115.74
1.0193,-148.12
1.0187,-125.99
1.0181,-110.32
1.0174,-98.806
1.0168,-109.69
1.0162,-104.19
1.0155,-100.24
1.0149,-96.158
1.0143,-95.801
1.0137,-96.852
1.013,-96.863
1.0124,-98.098
1.0118,-89.985
1.0112,-88.963
1.0105,-89.219
1.0099,-87.305
1.0093,-86.979
1.0087,-86.108
1.0081,-86.569
1.0074,-83.736
1.0068,-80.609
1.0062,-79.276
1.0056,-79.02
1.005,-78.581
1.0043,-75.909
1.0037,-75.09
1.0031,-75.752
1.0025,-73.42
1.0019,-72.071
1.0013,-71.822
1.0007,-69.847
1.0001,-69.886
0.99945,-68.664
0.99885,-69.267
0.99824,-66.909
0.99763,-66.607
0.99702,-65.842
0.99642,-64.915
0.99581,-64.332
0.99521,-63.972
0.99461,-62.928
0.994,-62.341
0.9934,-62.39
0.9928,-62.018
0.9922,-60.932
0.9916,-60.682
0.991,-59.94
0.9904,-59.535
0.98981,-59.346
0.98921,-58.668
0.98861,-58.505
0.98802,-58.367
0.98742,-57.973
0.98683,-57.812
0.98624,-57.329
0.98564,-57.12
0.98505,-57.028
0.98446,-56.61
0.98387,-56.45
0.98328,-56.577
0.98269,-55.907
0.9821,-55.747
0.98151,-55.616
0.98093,-56.045
0.98034,-55.786
0.97976,-55.62
0.97917,-55.591
0.97859,-55.413
0.978,-55.771
0.97742,-55.998
0.97684,-55.753
0.97626,-55.767
0.97568,-55.959
0.9751,-56.198
0.97452,-56.487
0.97394,-56.686
0.97336,-56.806
0.97278,-56.83
0.97221,-57.409
0.97163,-57.211
0.97106,-57.849
0.97048,-58.15
0.96991,-58.318
0.96933,-58.514
0.96876,-59.071
0.96819,-59.296
0.96762,-60.476
0.96705,-60.696
0.96648,-61.441
0.96591,-61.649
0.96534,-62.149
0.96477,-62.558
0.96421,-63.232
0.96364,-63.65
0.96307,-64.944
0.96251,-64.723
0.96195,-65.892
0.96138,-65.872
0.96082,-67.131
0.96026,-67.498
0.95969,-68.528
0.95913,-69.468
0.95857,-70.025
0.95801,-71.199
0.95745,-72.774
0.95689,-72.183
0.95634,-72.933
0.95578,-74.312
