1.0413,-116.93
1.0407,-203.42
1.04,-105.17
1.0393,-115.2
1.0387,-208.95
1.038,-131.65
1.0374,-127.03
1.0367,-133.88
1.0361,-111.13
1.0354,-142.71
1.0348,-107.31
1.0341,-113.51
1.0335,-124.58
1.0328,-111.56
1.0322,-110.54
1.0315,-102.77
1.0309,-106.46
1.0302,-108.65
1.0296,-121.26
1.0289,-111.61
1.0283,-98.588
1.0276,-91.893
1.027,-106.62
1.0263,-101.94
1.0257,-99.618
1.0251,-104.65
1.0244,-107.76
1.0238,-101.84
1.0231,-101.05
1.0225,-103.99
1.0219,-98.693
1.0212,-93.908
1.0206,-92.292
1.02,-100.99
1.0193,-98.739
1.0187,-91.019
1.0181,-92.008
1.0174,-88.504
1.0168,-87.237
1.0162,-91.945
1.0155,-92.228
1.0149,-86.609
1.0143,-89.135
1.0137,-84.161
1.013,-85.603
1.0124,-85.737
1.0118,-80.881
1.0112,-81.387
1.0105,-82.365
1.0099,-79.103
1.0093,-76.989
1.0087,-76.761
1.0081,-75.057
1.0074,-77.171
1.0068,-73.545
1.0062,-74.18
1.0056,-72.274
1.005,-72.036
1.0043,-70.905
1.0037,-69.629
1.0031,-68.899
1.0025,-67.193
1.0019,-67.616
1.0013,-66.887
1.0007,-65.485
1.0001,-64.434
0.99945,-63.771
0.99885,-62.39
0.99824,-62.54
0.99763,-61
0.99702,-60.645
0.99642,-60.162
0.99581,-59.812
0.99521,-58.866
0.99461,-58.303
0.994,-57.889
0.9934,-57.719
0.9928,-56.915
0.9922,-56.524
0.9916,-55.414
0.991,-54.934
0.9904,-54.425
0.98981,-53.625
0.98921,-53.568
0.98861,-52.488
0.98802,-52.485
0.98742,-51.927
0.98683,-51.614
0.98624,-51.287
0.98564,-50.967
0.98505,-50.098
0.98446,-49.942
0.98387,-49.515
0.98328,-49.24
0.98269,-48.712
0.9821,-48.556
0.98151,-48.073
0.98093,-47.755
0.98034,-47.727
0.97976,-47.441
0.97917,-46.902
0.97859,-46.814
0.978,-46.722
0.97742,-46.621
0.97684,-45.982
0.97626,-45.997
0.97568,-46.034
0.9751,-45.722
0.97452,-45.569
0.97394,-45.436
0.97336,-45.101
0.97278,-45.021
0.97221,-45.084
0.97163,-45.207
0.97106,-44.754
0.97048,-44.921
0.96991,-45.044
0.96933,-44.896
0.96876,-44.936
0.96819,-44.793
0.96762,-44.707
0.96705,-44.943
