1.0413,-165.66
1.0407,-140.98+104.72j
1.04,-129.66+104.72j
1.0393,-157.77+104.72j
1.0387,-117.47+104.72j
1.038,-137.14
1.0374,-126.5+104.72j
1.0367,-124.56
1.0361,-132.32
1.0354,-119.52
1.0348,-130.1+104.72j
1.0341,-226.45
1.0335,-124.44
1.0328,-157.38
1.0322,-159.53
1.0315,-139.45
1.0309,-156.82+104.72j
1.0302,-235.09
1.0296,-159.17+104.72j
1.0289,-103.85
1.0283,-126.16
1.0276,-187.54
1.027,-138.36
1.0263,-109.69
1.0257,-125.34
1.0251,-117.84
1.0244,-107.47
1.0238,-105.98
1.0231,-128.55
1.0225,-106.51
1.0219,-112.83
1.0212,-99.527
1.0206,-97.518
1.02,-103.45
1.0193,-95.609
1.0187,-98.021
1.0181,-97.023
1.0174,-91.943
1.0168,-87.873
1.0162,-90.024
1.0155,-85.828
1.0149,-85.422
1.0143,-85.649
1.0137,-82.437
1.013,-83.089
1.0124,-81.5
1.0118,-78.689
1.0112,-77.549
1.0105,-76.793
1.0099,-74.703
1.0093,-73.777
1.0087,-73.213
1.0081,-72.512
1.0074,-70.909
1.0068,-70.82
1.0062,-69.426
1.0056,-69.232
1.005,-68.03
1.0043,-65.918
1.0037,-65.873
1.0031,-65.378
1.0025,-64.17
1.0019,-63.687
1.0013,-63.196
1.0007,-63.744
1.0001,-62.867
0.99945,-61.543
0.99885,-60.483
0.99824,-60.34
0.99763,-59.25
0.99702,-59.498
0.99642,-58.627
0.99581,-57.936
0.99521,-58.153
0.99461,-57.328
0.994,-57.502
0.9934,-56.735
0.9928,-55.838
0.9922,-56.182
0.9916,-55.584
0.991,-55.428
0.9904,-55.179
0.98981,-54.602
0.98921,-54.861
0.98861,-55.225
0.98802,-54.251
0.98742,-54.699
0.98683,-53.998
0.98624,-53.831
0.98564,-53.958
0.98505,-53.911
0.98446,-53.974
0.98387,-53.537
0.98328,-53.883
0.98269,-54.331
0.9821,-54.449
0.98151,-53.98
0.98093,-54.517
0.98034,-54.996
0.97976,-54.202
0.97917,-55.219
0.97859,-54.539
0.978,-54.792
0.97742,-55.483
0.97684,-55.876
0.97626,-56.181
0.97568,-55.945
0.9751,-56.789
0.97452,-57.118
0.97394,-57.454
0.97336,-57.498
0.97278,-57.369
0.97221,-58.623
0.97163,-58.488
0.97106,-59.811
0.97048,-59.927
0.96991,-60.755
0.96933,-60.493
0.96876,-61.552
0.96819,-62.604
0.96762,-63.016
0.96705,-63.731
0.96648,-63.805
0.96591,-64.896
0.96534,-66.134
0.96477,-66.333
0.96421,-67.811
0.96364,-68.407
0.96307,-68.912
0.96251,-70.426
0.96195,-70.362
0.96138,-71.902
0.96082,-72.366
0.96026,-72.248
0.95969,-72.938
0.95913,-74.025
0.95857,-75.273
0.95801,-74.807
0.95745,-75.694
0.95689,-75.685
0.95634,-76.761
0.95578,-77.774
0.95522,-78.008
0.95467,-77.938
0.95411,-80.057
0.95356,-78.614
0.953,-78.439
0.95245,-78.3
0.9519,-78.93
0.95135,-78.264
0.95079,-76.381
0.95024,-77.204
0.94969,-76.562
0.94914,-75.11
0.94859,-74.591
0.94805,-72.822
0.9475,-72.472
0.94695,-71.276
0.94641,-70.079
0.94586,-68
0.94531,-66.113
0.94477,-64.232
0.94423,-63.235
0.94368,-61.195
0.94314,-59.56
0.9426,-57.719
0.94206,-55.669
0.94152,-53.567
0.94098,-51.877
0.94044,-50.026
0.9399,-48.178
0.93936,-46.103
0.93882,-44.046
0.93829,-42.163
0.93775,-40.09
0.93721,-38.264
0.93668,-36.349
0.93614,-34.454
0.93561,-32.833
0.93508,-30.946
0.93454,-29.279
0.93401,-27.597
0.93348,-25.914
0.93295,-24.373
0.93242,-22.875
0.93189,-21.516
0.93136,-20.128
0.93083,-18.87
0.9303,-17.451
0.92978,-16.371
0.92925,-15.145
0.92872,-14.156
0.9282,-13.125
